        39365	        18543	            0	        13959	     1	        20548	    814660.16	    71780.88	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39388	        18553	            0	           25	     1	        18794	    819391.70	    72353.36	28-nov-2000 13:55:26     	                         	                         	                         	                         	    0	    1A	    6ta5114	28-nov-2000 13:55:11     

        39643	        18565	            0	          466	     1	        20289	    6881.50	    6106.88	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39657	        18565	            0	        13601	     1	        19651	    551.60	    40.00	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39664	        18565	            0	        13907	     1	            0	    6138.42	    516.75	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39688	        18565	            0	        14028	     1	        20724	    6465.30	    556.25	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39697	        18565	            0	        14537	     1	        19651	    553.82	    46.50	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39738	        18572	            0	           20	     1	        20454	    73962.70	    6478.13	01-mar-2001 11:52:52     	                         	                         	                         	                         	    0	    1A	    6he2441	01-mar-2001 11:52:34     

       -39378	        18548	            0	        14028	     1	            0	    73617.37	    6294.01	28-nov-2000 10:58:52     	                         	                         	                         	                         	    0	    1A	    6mo2719	12-jan-2001 16:19:33     

        39352	        18518	            0	        14572	     1	        14629	    814063.04	    71144.45	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39370	        18547	            0	        13868	     1	        16180	    72036.44	    6165.62	28-nov-2000 10:53:38     	                         	                         	                         	                         	    0	    1A	    6ta5114	28-nov-2000 10:53:20     

        39629	        18565	            0	          466	     1	            7	    6153.90	    512.50	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39636	        18565	            0	          466	     1	        19782	    577.00	    46.25	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39654	        18565	            0	        12509	     1	        20014	    6154.10	    512.50	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39679	        18565	            0	        13993	     1	        20596	    43.39	    40.28	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39687	        18565	            0	        14028	     1	        20596	    71473.56	    6119.38	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39710	        18565	            0	        14653	     1	        19960	    592.64	    47.50	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39774	        17140	            0	          466	     1	        19960	    864145.31	    75189.75	02-apr-2001 13:58:23     	                         	                         	                         	                         	    0	    1A	    6mo2719	02-apr-2001 13:57:10     

        39788	        17154	            0	        14318	     1	        20234	    842714.43	    73453.63	09-apr-2001 17:21:22     	                         	                         	                         	                         	    0	    1A	    6mo2719	09-apr-2001 17:20:55     

        36377	        17708	            0	        14681	     1	        20429	    40.00	    40.00	30-oct-2000 13:36:07     	                         	                         	                         	                         	    0	    1A	    6ta5114	30-oct-2000 13:35:49     

        38511	        18322	            0	        14555	     1	            0	    6286.86	    517.50	17-nov-2000 09:54:57     	                         	                         	                         	                         	    0	    1A	    6ta5114	17-nov-2000 09:54:44     

        39343	        18493	            0	        10609	     1	        16341	    829469.88	    71795.19	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39350	        18516	            0	         9845	     1	        20528	    73264.27	    6198.75	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39364	        18542	            0	        12569	     1	        20797	    73196.02	    6194.50	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39389	        18553	            0	        10605	     1	        18794	    853347.80	    73245.00	28-nov-2000 13:55:26     	                         	                         	                         	                         	    0	    1A	    6ta5114	28-nov-2000 13:55:11     

        39430	        18509	            0	         9845	     1	        20528	    884189.46	    75113.55	28-nov-2000 15:26:48     	                         	                         	                         	                         	    0	    1A	    6ta5114	28-nov-2000 15:25:43     

        39642	        18565	            0	          466	     1	        20288	    6616.80	    537.50	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39656	        18565	            0	        13601	     1	        19651	    6102.85	    40.00	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39665	        18565	            0	        13959	     1	            0	    6372.67	    522.63	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39689	        18565	            0	        14318	     1	            0	    6910.52	    555.25	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39696	        18565	            0	        14537	     1	            0	    74286.88	    6260.00	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39739	        18572	            0	           46	     1	        19651	    77423.20	    6450.00	01-mar-2001 11:52:52     	                         	                         	                         	                         	    0	    1A	    6he2441	01-mar-2001 11:52:34     

       -39377	        18548	            0	        13993	     1	            0	    812466.94	    6608.26	28-nov-2000 10:58:52     	                         	                         	                         	                         	    0	    1A	    6mo2719	12-jan-2001 16:19:33     

        39353	        18519	            0	          410	     1	        19667	    815773.19	    6769.88	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39628	        18565	            0	          466	     1	            0	    77016.21	    6342.19	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39637	        18565	            0	          466	     1	        19782	    6256.40	    512.50	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39655	        18565	            0	        12569	     1	        20797	    6410.40	    520.00	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39678	        18565	            0	        13993	     1	        20454	    6141.13	    46.88	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39686	        18565	            0	        14028	     1	        20596	    40.00	    40.00	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39711	        18565	            0	        14653	     1	        20234	    6333.84	    516.25	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39750	        18572	            0	        14595	     1	        20647	    814257.95	    6693.75	01-mar-2001 11:52:52     	                         	                         	                         	                         	    0	    1A	    6he2441	01-mar-2001 11:52:34     

        39775	        17140	            0	        14028	     1	        19960	    9168823.37	    78243.32	02-apr-2001 13:58:23     	                         	                         	                         	                         	    0	    1A	    6mo2719	02-apr-2001 13:57:10     

        39789	        18183	            0	          466	     1	        20014	    75669.42	    6275.75	10-apr-2001 09:46:23     	                         	                         	                         	                         	    0	    1A	    6he2441	10-apr-2001 09:45:29     

        39796	        18183	            0	        14711	     1	        20014	    829858.30	    71451.69	10-apr-2001 09:46:23     	                         	                         	                         	                         	    0	    1A	    6he2441	10-apr-2001 09:45:29     

       -39375	        18548	            0	        10696	     1	            0	    40.00	    40.00	28-nov-2000 10:58:52     	                         	                         	                         	                         	    0	    1A	    6mo2719	12-jan-2001 16:19:33     

        14241	        11259	       134427	        14555	     1	        20306	    73225.60	    6131.25	31-mar-2000 16:51:30     	                         	31-mar-2000 16:51:50     	31-mar-2000 16:51:50     	31-mar-2000 16:52:01     	    0	    1A	    6co2736	31-mar-2000 16:51:59     

        36738	        17841	            0	        14727	     1	        20477	    528.91	    41.18	01-nov-2000 12:31:13     	                         	                         	                         	                         	    0	    1A	    6ta5114	01-nov-2000 12:30:52     

        39358	        18526	            0	          466	     1	        19651	    851878.97	    72109.59	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39422	        18497	            0	        14574	     1	        19908	    79583.81	    6389.21	28-nov-2000 14:16:51     	                         	                         	                         	                         	    0	    1A	    6ta5114	28-nov-2000 14:16:35     

        39584	        17167	            0	          466	     1	        20724	    822703.95	    6922.63	16-jan-2001 22:30:51     	                         	                         	                         	                         	    0	    1A	    6br2464	16-jan-2001 22:28:38     

        39627	        18565	            0	          466	     1	            0	    78814.06	    6358.06	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39634	        18565	            0	          466	     1	        19651	    6308.00	    512.50	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39648	        18565	            0	          466	     1	        20724	    72002.65	    581.25	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39673	        18565	            0	        13993	     1	            0	    77234.99	    6293.44	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39681	        18565	            0	        14028	     1	            0	    819247.16	    6780.38	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39704	        18565	            0	        14594	     1	        20014	    6345.40	    514.00	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39745	        18572	            0	        13843	     1	        20752	    6461.85	    518.75	01-mar-2001 11:52:52     	                         	                         	                         	                         	    0	    1A	    6he2441	01-mar-2001 11:52:34     

        39786	        17154	            0	        10609	     1	        20234	    79341.38	    6378.50	09-apr-2001 17:21:22     	                         	                         	                         	                         	    0	    1A	    6mo2719	09-apr-2001 17:20:55     

        39795	        18183	            0	        14594	     1	        20014	    9164795.48	    76675.13	10-apr-2001 09:46:23     	                         	                         	                         	                         	    0	    1A	    6he2441	10-apr-2001 09:45:29     

        24816	        14440	            0	        14574	     1	        19908	    6379.18	    513.23	10-jul-2000 12:30:40     	                         	                         	                         	                         	    0	    1A	    6cu5100	10-jul-2000 12:30:28     

        38513	        18324	            0	        13907	     3	            0	    571.70	    42.50	17-nov-2000 10:00:04     	                         	                         	                         	                         	    0	    1A	    6ta5114	17-nov-2000 09:59:44     

        39336	        18486	            0	        14573	     1	        19348	    831971.05	    71113.82	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39345	        18501	            0	          189	     1	        19735	    875818.52	    72640.66	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39363	        18538	            0	          380	     1	        20151	    848195.75	    71678.13	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39386	        18552	            0	          232	     1	        20726	    820545.08	    6715.16	28-nov-2000 13:43:03     	                         	                         	                         	                         	    0	    1A	    6ta5114	28-nov-2000 13:42:48     

        39425	        18485	            0	        14772	     1	        20723	    865772.24	    72287.57	28-nov-2000 14:39:25     	                         	                         	                         	                         	    0	    1A	    6ta5114	28-nov-2000 14:39:10     

        39581	        17162	       416422	          466	     1	        19691	    846856.75	    71627.88	16-jan-2001 22:30:51     	                         	16-jan-2001 22:40:31     	16-jan-2001 22:40:31     	16-jan-2001 22:43:28     	    0	    1A	    6br2464	16-jan-2001 22:43:17     

        39645	        18565	            0	          466	     1	        20454	    76303.96	    6219.38	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39663	        18565	            0	        13907	     1	            0	    6233.54	    48.13	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39670	        18565	            0	        13990	     1	        20234	    6790.90	    527.50	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39694	        18565	            0	        14443	     1	        20454	    6179.80	    46.25	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39703	        18565	            0	        14594	     1	            0	    6359.70	    512.50	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39717	        18569	            0	           83	     1	            0	   103239100.00	    9112500.00	28-feb-2001 10:26:01     	                         	                         	                         	                         	    0	    1A	    6he2441	28-feb-2001 10:25:50     

        39740	        18572	            0	           81	     1	        19627	    75130.00	    6178.13	01-mar-2001 11:52:52     	                         	                         	                         	                         	    0	    1A	    6he2441	01-mar-2001 11:52:34     

        38509	        18322	            0	        13907	     3	            0	    6368.64	    511.25	17-nov-2000 09:54:57     	                         	                         	                         	                         	    0	    1A	    6ta5114	17-nov-2000 09:54:44     

        38554	        18333	            0	        13602	     1	            0	    827996.15	    40.00	17-nov-2000 11:11:48     	                         	                         	                         	                         	    0	    1A	    6ta5114	17-nov-2000 11:11:34     

        39327	        17651	            0	        14573	     1	        19348	    9313524.31	    79561.00	27-nov-2000 15:22:35     	                         	                         	                         	                         	    0	    1A	    6ky2599	27-nov-2000 15:20:26     

        39341	        18491	            0	        14537	     1	        20752	    877854.90	    72373.63	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39348	        18504	            0	        13959	     1	          917	    818357.63	    6559.55	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39366	        18544	            0	          466	     1	        20454	    867620.03	    72060.58	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39640	        18565	            0	          466	     1	        20234	    6205.15	    46.25	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39658	        18565	            0	        13601	     1	        20234	    6225.72	    40.00	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39667	        18565	            0	        13990	     1	            0	    815443.01	    6470.25	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39691	        18565	            0	        14318	     1	        20797	    6123.18	    43.75	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39698	        18565	            0	        14537	     1	        20752	    6164.28	    45.00	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39712	        18565	            0	        14653	     1	        20773	    6246.48	    47.50	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39737	        18572	            0	           20	     1	        20014	    71540.87	    546.88	01-mar-2001 11:52:52     	                         	                         	                         	                         	    0	    1A	    6he2441	01-mar-2001 11:52:34     

        39776	        17140	            0	        14568	     1	        19960	    823307.81	    6708.88	02-apr-2001 13:58:23     	                         	                         	                         	                         	    0	    1A	    6mo2719	02-apr-2001 13:57:10     

       -39379	        18548	            0	        14318	     1	            0	    71568.76	    542.50	28-nov-2000 10:58:52     	                         	                         	                         	                         	    0	    1A	    6mo2719	12-jan-2001 16:19:33     

       -39372	        18548	            0	          466	     1	            0	    6618.41	    516.75	28-nov-2000 10:58:52     	                         	                         	                         	                         	    0	    1A	    6mo2719	12-jan-2001 16:19:33     

       -15124	        11562	            0	        13903	     1	        20528	    810137.60	    6275.00	07-apr-2000 13:31:37     	                         	                         	                         	                         	    0	    1A	    6br2464	27-apr-2000 10:36:17     

        39355	        18523	            0	        12037	     1	         2072	    826835.44	    6727.80	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39369	        18547	            0	          190	     1	        16180	    815615.96	    6423.43	28-nov-2000 10:53:38     	                         	                         	                         	                         	    0	    1A	    6ta5114	28-nov-2000 10:53:20     

        39630	        18565	            0	          466	     1	        11875	    6253.60	    46.88	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39639	        18565	            0	          466	     1	        19960	    75949.48	    6161.25	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39653	        18565	            0	        10696	     1	        20454	    75016.63	    6135.94	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39676	        18565	            0	        13993	     1	        20347	    6553.92	    515.00	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39684	        18565	            0	        14028	     1	        19960	    75752.78	    6155.75	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39709	        18565	            0	        14651	     1	        20347	    6277.08	    47.50	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39748	        18572	            0	        14171	     1	        19651	    816974.82	    6459.38	01-mar-2001 11:52:52     	                         	                         	                         	                         	    0	    1A	    6he2441	01-mar-2001 11:52:34     

        39773	        17140	            0	          466	     1	        19960	    9167678.28	    74536.75	02-apr-2001 13:58:23     	                         	                         	                         	                         	    0	    1A	    6mo2719	02-apr-2001 13:57:10     

        39791	        18183	            0	        10696	     1	        20014	    74080.34	    6110.38	10-apr-2001 09:46:23     	                         	                         	                         	                         	    0	    1A	    6he2441	10-apr-2001 09:45:29     

       -39448	        18566	            0	          466	     1	        20208	    6584.82	    514.25	05-dec-2000 11:48:32     	                         	                         	                         	                         	    0	    1A	    6he2441	08-feb-2001 10:47:02     

       -39382	        18548	            0	        14594	     1	            0	    72094.69	    551.10	28-nov-2000 10:58:52     	                         	                         	                         	                         	    0	    1A	    6mo2719	12-jan-2001 16:19:33     

       -39373	        18548	            0	          466	     1	            0	    6861.67	    521.00	28-nov-2000 10:58:52     	                         	                         	                         	                         	    0	    1A	    6mo2719	12-jan-2001 16:19:33     

       -15125	        11562	            0	        14713	     1	        16781	    6256.00	    46.25	07-apr-2000 13:31:37     	                         	                         	                         	                         	    0	    1A	    6br2464	27-apr-2000 10:36:17     

        32212	        16493	            0	        14681	     1	        20281	    40.00	    40.00	18-sep-2000 11:57:44     	                         	                         	                         	                         	    0	    1A	    6ta5114	18-sep-2000 11:57:27     

        39356	        18524	            0	        13990	     1	        20234	    880286.37	    71958.97	28-nov-2000 10:48:17     	                         	                         	                         	                         	    0	    1A	    6ac5076	28-nov-2000 10:47:44     

        39383	        18549	            0	        14105	     1	         2072	    816636.77	    6405.77	28-nov-2000 11:00:13     	                         	                         	                         	                         	    0	    1A	    6ta5114	28-nov-2000 10:59:57     

        39625	        17654	            0	        14572	     1	        14630	    9279408.60	    76806.88	12-feb-2001 15:57:38     	                         	                         	                         	                         	    0	    1A	    6mo2719	12-feb-2001 15:57:23     

        39632	        18565	            0	          466	     1	        19627	    6256.30	    46.25	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39650	        18565	            0	        10609	     1	            0	    818764.82	    6457.50	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39675	        18565	            0	        13993	     1	        19651	    6282.04	    46.88	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39683	        18565	            0	        14028	     1	        19691	    77184.80	    6175.00	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39706	        18565	            0	        14651	     1	        19960	    6307.98	    47.50	23-feb-2001 15:28:55     	                         	                         	                         	                         	    0	    1A	    6he2441	23-feb-2001 15:26:15     

        39747	        18572	            0	        14098	     1	        19627	    6385.05	    49.38	01-mar-2001 11:52:52     	                         	                         	                         	                         	    0	    1A	    6he2441	01-mar-2001 11:52:34     

        39784	        17154	            0	          466	     1	        20234	    9183290.77	    74473.13	09-apr-2001 17:21:22     	                         	                         	                         	                         	    0	    1A	    6mo2719	09-apr-2001 17:20:55     

        39793	        18183	            0	        14016	     1	        20014	    820941.55	    6509.78	10-apr-2001 09:46:23     	                         	                         	                         	                         	    0	    1A	    6he2441	10-apr-2001 09:45:29     

        29429	        15804	            0	        14681	     1	        20429	    40.00	    40.00	24-aug-2000 10:46:32     	                         	                         	                         	                         	    0	    1A	    6ta5114	24-aug-2000 10:46:16     

        34341	        17240	            0	          466	     1	            0	    71013.94	    522.50	06-oct-2000 15:53:52     	                         	                         	                         	                         	    0	    1A	    6ta5114	06-oct-2000 15:53:38     

        38515	        18324	            0	        13907	     9	            0	    6112.68	    42.50	17-nov-2000 10:00:04     	                         	                         	                         	                         	    0	    1A	    6ta5114	17-nov-2000 09:59:44     

