    40138	    800000138	    6000138

    40139	    800000139	    6000139

    40140	    800000140	    6000140

    40141	    800000141	    6000141

    40142	    800000142	    6000142

    40143	    800000143	    6000143

    40144	    800000144	    6000144

    40145	    800000145	    6000145

    40146	    800000146	    6000146

    40147	    800000147	    6000147

    40148	    800000148	    6000148

    40149	    800000149	    6000149

    40150	    800000150	    6000150

    40151	    800000151	    6000151

    40152	    800000152	    6000152

    40153	    800000153	    6000153

    40154	    800000154	    6000154

    40155	    800000155	    6000155

    40156	    800000156	    6000156

    40157	    800000157	    6000157

    40158	    800000158	    6000158

    40159	    800000159	    6000159

    40160	    800000160	    6000160

    40161	    800000161	    6000161

    40162	    800000162	    6000162

    40163	    800000163	    6000163

    40164	    800000164	    6000164

    40165	    800000165	    6000165

    40166	    800000166	    6000166

    40167	    800000167	    6000167

    40168	    800000168	    6000168

    40169	    800000169	    6000169

    40170	    800000170	    6000170

    40171	    800000171	    6000171

    40172	    800000172	    6000172

    40173	    800000173	    6000173

    40174	    800000174	    6000174

    40175	    800000175	    6000175

    40176	    800000176	    6000176

    40177	    800000177	    6000177

    40178	    800000178	    6000178

    40179	    800000179	    6000179

    40180	    800000180	    6000180

    40181	    800000181	    6000181

    40182	    800000182	    6000182

    40183	    800000183	    6000183

    40184	    800000184	    6000184

    40185	    800000185	    6000185

    40186	    800000186	    6000186

    40187	    800000187	    6000187

    40188	    800000188	    6000188

    40189	    800000189	    6000189

    40190	    800000190	    6000190

    40191	    800000191	    6000191

    40192	    800000192	    6000192

    40193	    800000193	    6000193

    40194	    800000194	    6000194

    40195	    800000195	    6000195

    40196	    800000196	    6000196

    40197	    800000197	    6000197

    40198	    800000198	    6000198

    40199	    800000199	    6000199

    40200	    800000200	    6000200

    40201	    800000201	    6000201

    40202	    800000202	    6000202

    40203	    800000203	    6000203

    40204	    800000204	    6000204

    40205	    800000205	    6000205

    40206	    800000206	    6000206

    40207	    800000207	    6000207

    40208	    800000208	    6000208

    40209	    800000209	    6000209

    40210	    800000210	    6000210

    40211	    800000211	    6000211

    40212	    800000212	    6000212

    40213	    800000213	    6000213

    40214	    800000214	    6000214

    40215	    800000215	    6000215

    40216	    800000216	    6000216

    40217	    800000217	    6000217

    40218	    800000218	    6000218

    40219	    800000219	    6000219

    40220	    800000220	    6000220

    40221	    800000221	    6000221

    40222	    800000222	    6000222

    40223	    800000223	    6000223

    40224	    800000224	    6000224

    40225	    800000225	    6000225

    40226	    800000226	    6000226

    40227	    800000227	    6000227

    40228	    800000228	    6000228

    40229	    800000229	    6000229

    40230	    800000230	    6000230

    40231	    800000231	    6000231

    40232	    800000232	    6000232

    40233	    800000233	    6000233

    40234	    800000234	    6000234

    40235	    800000235	    6000235

    40236	    800000236	    6000236

    40237	    800000237	    6000237

    40238	    800000238	    6000238

    40239	    800000239	    6000239

    40240	    800000240	    6000240

    40241	    800000241	    6000241

    40242	    800000242	    6000242

    40243	    800000243	    6000243

    40244	    800000244	    6000244

    40245	    800000245	    6000245

    40246	    800000246	    6000246

    40247	    800000247	    6000247

    40248	    800000248	    6000248

    40249	    800000249	    6000249

    40250	    800000250	    6000250

    40251	    800000251	    6000251

    40252	    800000252	    6000252

    40253	    800000253	    6000253

    40254	    800000254	    6000254

    40255	    800000255	    6000255

    40256	    800000256	    6000256

    40257	    800000257	    6000257

    40258	    800000258	    6000258

    40259	    800000259	    6000259

    40260	    800000260	    6000260

    40261	    800000261	    6000261

    40262	    800000262	    6000262

    40263	    800000263	    6000263

    40264	    800000264	    6000264

    40265	    800000265	    6000265

    40266	    800000266	    6000266

    40267	    800000267	    6000267

    40268	    800000268	    6000268

    40269	    800000269	    6000269

    40270	    800000270	    6000270

    40271	    800000271	    6000271

    40272	    800000272	    6000272

    40273	    800000273	    6000273

    40274	    800000274	    6000274

    40275	    800000275	    6000275

    40276	    800000276	    6000276

    40277	    800000277	    6000277

    40278	    800000278	    6000278

    40279	    800000279	    6000279

    40280	    800000280	    6000280

    40281	    800000281	    6000281

    40282	    800000282	    6000282

    40283	    800000283	    6000283

    40284	    800000284	    6000284

    40285	    800000285	    6000285

    40286	    800000286	    6000286

    40287	    800000287	    6000287

    40288	    800000288	    6000288

    40289	    800000289	    6000289

    40290	    800000290	    6000290

    40291	    800000291	    6000291

    40292	    800000292	    6000292

    40293	    800000293	    6000293

    40294	    800000294	    6000294

    40295	    800000295	    6000295

    40296	    800000296	    6000296

    40297	    800000297	    6000297

    40298	    800000298	    6000298

    40299	    800000299	    6000299

    40300	    800000300	    6000300

    40301	    800000301	    6000301

    40302	    800000302	    6000302

    40303	    800000303	    6000303

    40304	    800000304	    6000304

    40305	    800000305	    6000305

    40306	    800000306	    6000306

    40307	    800000307	    6000307

    40308	    800000308	    6000308

    40309	    800000309	    6000309

    40310	    800000310	    6000310

    40311	    800000311	    6000311

    40312	    800000312	    6000312

    40313	    800000313	    6000313

    40314	    800000314	    6000314

    40315	    800000315	    6000315

    40316	    800000316	    6000316

    40317	    800000317	    6000317

    40318	    800000318	    6000318

    40319	    800000319	    6000319

    40320	    800000320	    6000320

    40321	    800000321	    6000321

    40322	    800000322	    6000322

    40323	    800000323	    6000323

    40324	    800000324	    6000324

    40325	    800000325	    6000325

    40326	    800000326	    6000326

    40327	    800000327	    6000327

    40328	    800000328	    6000328

    40329	    800000329	    6000329

    40330	    800000330	    6000330

    40331	    800000331	    6000331

    40332	    800000332	    6000332

    40333	    800000333	    6000333

    40334	    800000334	    6000334

    40335	    800000335	    6000335

    40336	    800000336	    6000336

    40337	    800000337	    6000337

    40338	    800000338	    6000338

    40339	    800000339	    6000339

    40340	    800000340	    6000340

    40341	    800000341	    6000341

    40342	    800000342	    6000342

    40343	    800000343	    6000343

    40344	    800000344	    6000344

    40345	    800000345	    6000345

    40346	    800000346	    6000346

    40347	    800000347	    6000347

    40348	    800000348	    6000348

    40349	    800000349	    6000349

    40350	    800000350	    6000350

    40351	    800000351	    6000351

    40352	    800000352	    6000352

    40353	    800000353	    6000353

    40354	    800000354	    6000354

    40355	    800000355	    6000355

    40356	    800000356	    6000356

    40357	    800000357	    6000357

    40358	    800000358	    6000358

    40359	    800000359	    6000359

    40360	    800000360	    6000360

    40361	    800000361	    6000361

    40362	    800000362	    6000362

    40363	    800000363	    6000363

    40364	    800000364	    6000364

    40365	    800000365	    6000365

    40366	    800000366	    6000366

    40367	    800000367	    6000367

    40368	    800000368	    6000368

    40369	    800000369	    6000369

    40370	    800000370	    6000370

    40371	    800000371	    6000371

    40372	    800000372	    6000372

    40373	    800000373	    6000373

    40374	    800000374	    6000374

    40375	    800000375	    6000375

    40376	    800000376	    6000376

    40377	    800000377	    6000377

    40378	    800000378	    6000378

    40379	    800000379	    6000379

    40380	    800000380	    6000380

    40381	    800000381	    6000381

    40382	    800000382	    6000382

    40383	    800000383	    6000383

    40384	    800000384	    6000384

    40385	    800000385	    6000385

    40386	    800000386	    6000386

    40387	    800000387	    6000387

    40388	    800000388	    6000388

    40389	    800000389	    6000389

    40390	    800000390	    6000390

    40391	    800000391	    6000391

    40392	    800000392	    6000392

    40393	    800000393	    6000393

    40394	    800000394	    6000394

    40395	    800000395	    6000395

    40396	    800000396	    6000396

    40397	    800000397	    6000397

    40398	    800000398	    6000398

    40399	    800000399	    6000399

    40400	    800000400	    6000400

    40401	    800000401	    6000401

    40402	    800000402	    6000402

    40403	    800000403	    6000403

    40404	    800000404	    6000404

    40405	    800000405	    6000405

    40406	    800000406	    6000406

    40407	    800000407	    6000407

    40408	    800000408	    6000408

    40409	    800000409	    6000409

    40410	    800000410	    6000410

    40411	    800000411	    6000411

    40412	    800000412	    6000412

    40413	    800000413	    6000413

    40414	    800000414	    6000414

    40415	    800000415	    6000415

    40416	    800000416	    6000416

    40417	    800000417	    6000417

    40418	    800000418	    6000418

    40419	    800000419	    6000419

    40420	    800000420	    6000420

    40421	    800000421	    6000421

    40422	    800000422	    6000422

    40423	    800000423	    6000423

    40424	    800000424	    6000424

    40425	    800000425	    6000425

    40426	    800000426	    6000426

    40427	    800000427	    6000427

    40428	    800000428	    6000428

    40429	    800000429	    6000429

    40430	    800000430	    6000430

    40431	    800000431	    6000431

    40432	    800000432	    6000432

    40433	    800000433	    6000433

    40434	    800000434	    6000434

    40435	    800000435	    6000435

    40436	    800000436	    6000436

    40437	    800000437	    6000437

    40438	    800000438	    6000438

    40439	    800000439	    6000439

    40440	    800000440	    6000440

    40441	    800000441	    6000441

    40442	    800000442	    6000442

    40443	    800000443	    6000443

    40444	    800000444	    6000444

    40445	    800000445	    6000445

    40446	    800000446	    6000446

    40447	    800000447	    6000447

    40448	    800000448	    6000448

    40449	    800000449	    6000449

    40450	    800000450	    6000450

    40451	    800000451	    6000451

    40452	    800000452	    6000452

    40453	    800000453	    6000453

    40454	    800000454	    6000454

    40455	    800000455	    6000455

    40456	    800000456	    6000456

    40457	    800000457	    6000457

    40458	    800000458	    6000458

    40459	    800000459	    6000459

    40460	    800000460	    6000460

    40461	    800000461	    6000461

    40462	    800000462	    6000462

    40463	    800000463	    6000463

    40464	    800000464	    6000464

    40465	    800000465	    6000465

    40466	    800000466	    6000466

    40467	    800000467	    6000467

    40468	    800000468	    6000468

    40469	    800000469	    6000469

    40470	    800000470	    6000470

    40471	    800000471	    6000471

    40472	    800000472	    6000472

    40473	    800000473	    6000473

    40474	    800000474	    6000474

    40475	    800000475	    6000475

    40476	    800000476	    6000476

    40477	    800000477	    6000477

    40478	    800000478	    6000478

    40479	    800000479	    6000479

    40480	    800000480	    6000480

    40481	    800000481	    6000481

    40482	    800000482	    6000482

    40483	    800000483	    6000483

    40484	    800000484	    6000484

    40485	    800000485	    6000485

    40486	    800000486	    6000486

    40487	    800000487	    6000487

    40488	    800000488	    6000488

    40489	    800000489	    6000489

    40490	    800000490	    6000490

    40491	    800000491	    6000491

    40492	    800000492	    6000492

    40493	    800000493	    6000493

    40494	    800000494	    6000494

    40495	    800000495	    6000495

    40496	    800000496	    6000496

    40497	    800000497	    6000497

    40498	    800000498	    6000498

    40499	    800000499	    6000499

    40500	    800000500	    6000500

    40501	    800000501	    6000501

    40502	    800000502	    6000502

    40503	    800000503	    6000503

    40504	    800000504	    6000504

    40505	    800000505	    6000505

    40506	    800000506	    6000506

    40507	    800000507	    6000507

    40508	    800000508	    6000508

    40509	    800000509	    6000509

    40510	    800000510	    6000510

    40511	    800000511	    6000511

    40512	    800000512	    6000512

    40513	    800000513	    6000513

    40514	    800000514	    6000514

    40515	    800000515	    6000515

    40516	    800000516	    6000516

    40517	    800000517	    6000517

    40518	    800000518	    6000518

    40519	    800000519	    6000519

    40520	    800000520	    6000520

    40521	    800000521	    6000521

    40522	    800000522	    6000522

    40523	    800000523	    6000523

    40524	    800000524	    6000524

    40525	    800000525	    6000525

    40526	    800000526	    6000526

    40527	    800000527	    6000527

    40528	    800000528	    6000528

    40529	    800000529	    6000529

    40530	    800000530	    6000530

    40531	    800000531	    6000531

    40532	    800000532	    6000532

    40533	    800000533	    6000533

    40534	    800000534	    6000534

    40535	    800000535	    6000535

    40536	    800000536	    6000536

    40537	    800000537	    6000537

    40538	    800000538	    6000538

    40539	    800000539	    6000539

    40540	    800000540	    6000540

    40541	    800000541	    6000541

    40542	    800000542	    6000542

    40543	    800000543	    6000543

    40544	    800000544	    6000544

    40545	    800000545	    6000545

    40546	    800000546	    6000546

    40547	    800000547	    6000547

    40548	    800000548	    6000548

    40549	    800000549	    6000549

    40550	    800000550	    6000550

    40551	    800000551	    6000551

    40552	    800000552	    6000552

    40553	    800000553	    6000553

    40554	    800000554	    6000554

    40555	    800000555	    6000555

    40556	    800000556	    6000556

    40557	    800000557	    6000557

    40558	    800000558	    6000558

    40559	    800000559	    6000559

    40560	    800000560	    6000560

    40561	    800000561	    6000561

    40562	    800000562	    6000562

    40563	    800000563	    6000563

    40564	    800000564	    6000564

    40565	    800000565	    6000565

    40566	    800000566	    6000566

    40567	    800000567	    6000567

    40568	    800000568	    6000568

    40569	    800000569	    6000569

    40570	    800000570	    6000570

    40571	    800000571	    6000571

    40572	    800000572	    6000572

    40573	    800000573	    6000573

    40574	    800000574	    6000574

    40575	    800000575	    6000575

    40576	    800000576	    6000576

    40577	    800000577	    6000577

    40578	    800000578	    6000578

    40579	    800000579	    6000579

    40580	    800000580	    6000580

    40581	    800000581	    6000581

    40582	    800000582	    6000582

    40583	    800000583	    6000583

    40584	    800000584	    6000584

    40585	    800000585	    6000585

    40586	    800000586	    6000586

    40587	    800000587	    6000587

    40588	    800000588	    6000588

    40589	    800000589	    6000589

    40590	    800000590	    6000590

    40591	    800000591	    6000591

    40592	    800000592	    6000592

    40593	    800000593	    6000593

    40594	    800000594	    6000594

    40595	    800000595	    6000595

    40596	    800000596	    6000596

    40597	    800000597	    6000597

    40598	    800000598	    6000598

    40599	    800000599	    6000599

    40600	    800000600	    6000600

    40601	    800000601	    6000601

    40602	    800000602	    6000602

    40603	    800000603	    6000603

    40604	    800000604	    6000604

    40605	    800000605	    6000605

    40606	    800000606	    6000606

    40607	    800000607	    6000607

    40608	    800000608	    6000608

    40609	    800000609	    6000609

    40610	    800000610	    6000610

    40611	    800000611	    6000611

    40612	    800000612	    6000612

    40613	    800000613	    6000613

    40614	    800000614	    6000614

    40615	    800000615	    6000615

    40616	    800000616	    6000616

    40617	    800000617	    6000617

    40618	    800000618	    6000618

    40619	    800000619	    6000619

    40620	    800000620	    6000620

    40621	    800000621	    6000621

    40622	    800000622	    6000622

    40623	    800000623	    6000623

    40624	    800000624	    6000624

    40625	    800000625	    6000625

    40626	    800000626	    6000626

    40627	    800000627	    6000627

    40628	    800000628	    6000628

    40629	    800000629	    6000629

    40630	    800000630	    6000630

    40631	    800000631	    6000631

    40632	    800000632	    6000632

    40633	    800000633	    6000633

    40634	    800000634	    6000634

    40635	    800000635	    6000635

    40636	    800000636	    6000636

    40637	    800000637	    6000637

    40638	    800000638	    6000638

    40639	    800000639	    6000639

    40640	    800000640	    6000640

    40641	    800000641	    6000641

    40642	    800000642	    6000642

    40643	    800000643	    6000643

    40644	    800000644	    6000644

    40645	    800000645	    6000645

    40646	    800000646	    6000646

    40647	    800000647	    6000647

    40648	    800000648	    6000648

    40649	    800000649	    6000649

    40650	    800000650	    6000650

    40651	    800000651	    6000651

    40652	    800000652	    6000652

    40653	    800000653	    6000653

    40654	    800000654	    6000654

    40655	    800000655	    6000655

    40656	    800000656	    6000656

    40657	    800000657	    6000657

    40658	    800000658	    6000658

    40659	    800000659	    6000659

    40660	    800000660	    6000660

    40661	    800000661	    6000661

    40662	    800000662	    6000662

    40663	    800000663	    6000663

    40664	    800000664	    6000664

    40665	    800000665	    6000665

    40666	    800000666	    6000666

    40667	    800000667	    6000667

    40668	    800000668	    6000668

    40669	    800000669	    6000669

    40670	    800000670	    6000670

    40671	    800000671	    6000671

    40672	    800000672	    6000672

    40673	    800000673	    6000673

    40674	    800000674	    6000674

    40675	    800000675	    6000675

    40676	    800000676	    6000676

    40677	    800000677	    6000677

    40678	    800000678	    6000678

    40679	    800000679	    6000679

    40680	    800000680	    6000680

    40681	    800000681	    6000681

    40682	    800000682	    6000682

    40683	    800000683	    6000683

    40684	    800000684	    6000684

    40685	    800000685	    6000685

    40686	    800000686	    6000686

    40687	    800000687	    6000687

    40688	    800000688	    6000688

    40689	    800000689	    6000689

    40690	    800000690	    6000690

    40691	    800000691	    6000691

    40692	    800000692	    6000692

    40693	    800000693	    6000693

    40694	    800000694	    6000694

    40695	    800000695	    6000695

    40696	    800000696	    6000696

    40697	    800000697	    6000697

    40698	    800000698	    6000698

    40699	    800000699	    6000699

    40700	    800000700	    6000700

    40701	    800000701	    6000701

    40702	    800000702	    6000702

    40703	    800000703	    6000703

    40704	    800000704	    6000704

    40705	    800000705	    6000705

    40706	    800000706	    6000706

    40707	    800000707	    6000707

    40708	    800000708	    6000708

    40709	    800000709	    6000709

    40710	    800000710	    6000710

    40711	    800000711	    6000711

    40712	    800000712	    6000712

    40713	    800000713	    6000713

    40714	    800000714	    6000714

    40715	    800000715	    6000715

    40716	    800000716	    6000716

    40717	    800000717	    6000717

    40718	    800000718	    6000718

    40719	    800000719	    6000719

    40720	    800000720	    6000720

    40721	    800000721	    6000721

    40722	    800000722	    6000722

    40723	    800000723	    6000723

    40724	    800000724	    6000724

    40725	    800000725	    6000725

    40726	    800000726	    6000726

    40727	    800000727	    6000727

    40728	    800000728	    6000728

    40729	    800000729	    6000729

    40730	    800000730	    6000730

    40731	    800000731	    6000731

    40732	    800000732	    6000732

    40733	    800000733	    6000733

    40734	    800000734	    6000734

    40735	    800000735	    6000735

    40736	    800000736	    6000736

    40737	    800000737	    6000737

    40738	    800000738	    6000738

    40739	    800000739	    6000739

    40740	    800000740	    6000740

    40741	    800000741	    6000741

    40742	    800000742	    6000742

    40743	    800000743	    6000743

    40744	    800000744	    6000744

    40745	    800000745	    6000745

    40746	    800000746	    6000746

    40747	    800000747	    6000747

    40748	    800000748	    6000748

    40749	    800000749	    6000749

    40750	    800000750	    6000750

    40751	    800000751	    6000751

    40752	    800000752	    6000752

    40753	    800000753	    6000753

    40754	    800000754	    6000754

    40755	    800000755	    6000755

    40756	    800000756	    6000756

    40757	    800000757	    6000757

    40758	    800000758	    6000758

    40759	    800000759	    6000759

    40760	    800000760	    6000760

    40761	    800000761	    6000761

    40762	    800000762	    6000762

    40763	    800000763	    6000763

    40764	    800000764	    6000764

    40765	    800000765	    6000765

    40766	    800000766	    6000766

    40767	    800000767	    6000767

    40768	    800000768	    6000768

    40769	    800000769	    6000769

    40770	    800000770	    6000770

    40771	    800000771	    6000771

    40772	    800000772	    6000772

    40773	    800000773	    6000773

    40774	    800000774	    6000774

    40775	    800000775	    6000775

    40776	    800000776	    6000776

    40777	    800000777	    6000777

    40778	    800000778	    6000778

    40779	    800000779	    6000779

    40780	    800000780	    6000780

    40781	    800000781	    6000781

    40782	    800000782	    6000782

    40783	    800000783	    6000783

    40784	    800000784	    6000784

    40785	    800000785	    6000785

    40786	    800000786	    6000786

    40787	    800000787	    6000787

    40788	    800000788	    6000788

    40789	    800000789	    6000789

    40790	    800000790	    6000790

    40791	    800000791	    6000791

    40792	    800000792	    6000792

    40793	    800000793	    6000793

    40794	    800000794	    6000794

    40795	    800000795	    6000795

    40796	    800000796	    6000796

    40797	    800000797	    6000797

    40798	    800000798	    6000798

    40799	    800000799	    6000799

    40800	    800000800	    6000800

    40801	    800000801	    6000801

    40802	    800000802	    6000802

    40803	    800000803	    6000803

    40804	    800000804	    6000804

    40805	    800000805	    6000805

    40806	    800000806	    6000806

    40807	    800000807	    6000807

    40808	    800000808	    6000808

    40809	    800000809	    6000809

    40810	    800000810	    6000810

    40811	    800000811	    6000811

    40812	    800000812	    6000812

    40813	    800000813	    6000813

    40814	    800000814	    6000814

    40815	    800000815	    6000815

    40816	    800000816	    6000816

    40817	    800000817	    6000817

    40818	    800000818	    6000818

    40819	    800000819	    6000819

    40820	    800000820	    6000820

    40821	    800000821	    6000821

    40822	    800000822	    6000822

    40823	    800000823	    6000823

    40824	    800000824	    6000824

    40825	    800000825	    6000825

    40826	    800000826	    6000826

    40827	    800000827	    6000827

    40828	    800000828	    6000828

    40829	    800000829	    6000829

    40830	    800000830	    6000830

    40831	    800000831	    6000831

    40832	    800000832	    6000832

    40833	    800000833	    6000833

    40834	    800000834	    6000834

    40835	    800000835	    6000835

    40836	    800000836	    6000836

    40837	    800000837	    6000837

    40838	    800000838	    6000838

    40839	    800000839	    6000839

    40840	    800000840	    6000840

    40841	    800000841	    6000841

    40842	    800000842	    6000842

    40843	    800000843	    6000843

    40844	    800000844	    6000844

    40845	    800000845	    6000845

    40846	    800000846	    6000846

    40847	    800000847	    6000847

    40848	    800000848	    6000848

    40849	    800000849	    6000849

    40850	    800000850	    6000850

    40851	    800000851	    6000851

    40852	    800000852	    6000852

    40853	    800000853	    6000853

    40854	    800000854	    6000854

    40855	    800000855	    6000855

    40856	    800000856	    6000856

    40857	    800000857	    6000857

    40858	    800000858	    6000858

    40859	    800000859	    6000859

    40860	    800000860	    6000860

    40861	    800000861	    6000861

    40862	    800000862	    6000862

    40863	    800000863	    6000863

    40864	    800000864	    6000864

    40865	    800000865	    6000865

    40866	    800000866	    6000866

    40867	    800000867	    6000867

    40868	    800000868	    6000868

    40869	    800000869	    6000869

    40870	    800000870	    6000870

    40871	    800000871	    6000871

    40872	    800000872	    6000872

    40873	    800000873	    6000873

    40874	    800000874	    6000874

    40875	    800000875	    6000875

    40876	    800000876	    6000876

    40877	    800000877	    6000877

    40878	    800000878	    6000878

    40879	    800000879	    6000879

    40880	    800000880	    6000880

    40881	    800000881	    6000881

    40882	    800000882	    6000882

    40883	    800000883	    6000883

    40884	    800000884	    6000884

    40885	    800000885	    6000885

    40886	    800000886	    6000886

    40887	    800000887	    6000887

    40888	    800000888	    6000888

    40889	    800000889	    6000889

    40890	    800000890	    6000890

    40891	    800000891	    6000891

    40892	    800000892	    6000892

    40893	    800000893	    6000893

    40894	    800000894	    6000894

    40895	    800000895	    6000895

    40896	    800000896	    6000896

    40897	    800000897	    6000897

    40898	    800000898	    6000898

    40899	    800000899	    6000899

    40900	    800000900	    6000900

    40901	    800000901	    6000901

    40902	    800000902	    6000902

    40903	    800000903	    6000903

    40904	    800000904	    6000904

    40905	    800000905	    6000905

    40906	    800000906	    6000906

    40907	    800000907	    6000907

    40908	    800000908	    6000908

    40909	    800000909	    6000909

    40910	    800000910	    6000910

    40911	    800000911	    6000911

    40912	    800000912	    6000912

    40913	    800000913	    6000913

    40914	    800000914	    6000914

    40915	    800000915	    6000915

    40916	    800000916	    6000916

    40917	    800000917	    6000917

    40918	    800000918	    6000918

    40919	    800000919	    6000919

    40920	    800000920	    6000920

    40921	    800000921	    6000921

    40922	    800000922	    6000922

    40923	    800000923	    6000923

    40924	    800000924	    6000924

    40925	    800000925	    6000925

    40926	    800000926	    6000926

    40927	    800000927	    6000927

    40928	    800000928	    6000928

    40929	    800000929	    6000929

    40930	    800000930	    6000930

    40931	    800000931	    6000931

    40932	    800000932	    6000932

