    40059	    6000059	  5900	    9000000059

    40060	    6000060	  6000	    9000000060

    40061	    6000061	  6100	    9000000061

    40062	    6000062	  6200	    9000000062

    40063	    6000063	  6300	    9000000063

    40064	    6000064	  6400	    9000000064

    40065	    6000065	  6500	    9000000065

    40066	    6000066	  6600	    9000000066

    40067	    6000067	  6700	    9000000067

    40068	    6000068	  6800	    9000000068

    40069	    6000069	  6900	    9000000069

    40070	    6000070	  7000	    9000000070

    40071	    6000071	  7100	    9000000071

    40072	    6000072	  7200	    9000000072

    40073	    6000073	  7300	    9000000073

    40074	    6000074	  7400	    9000000074

    40075	    6000075	  7500	    9000000075

    40076	    6000076	  7600	    9000000076

    40077	    6000077	  7700	    9000000077

    40078	    6000078	  7800	    9000000078

    40079	    6000079	  7900	    9000000079

    40080	    6000080	  8000	    9000000080

    40081	    6000081	  8100	    9000000081

    40082	    6000082	  8200	    9000000082

    40083	    6000083	  8300	    9000000083

    40084	    6000084	  8400	    9000000084

    40085	    6000085	  8500	    9000000085

    40086	    6000086	  8600	    9000000086

    40087	    6000087	  8700	    9000000087

    40088	    6000088	  8800	    9000000088

    40089	    6000089	  8900	    9000000089

    40090	    6000090	  9000	    9000000090

    40091	    6000091	  9100	    9000000091

    40092	    6000092	  9200	    9000000092

    40093	    6000093	  9300	    9000000093

    40094	    6000094	  9400	    9000000094

    40095	    6000095	  9500	    9000000095

    40096	    6000096	  9600	    9000000096

    40097	    6000097	  9700	    9000000097

    40098	    6000098	  9800	    9000000098

    40099	    6000099	  9900	    9000000099

    40100	    6000100	 10000	    9000000100

    40101	    6000101	 10100	    9000000101

    40102	    6000102	 10200	    9000000102

    40103	    6000103	 10300	    9000000103

    40104	    6000104	 10400	    9000000104

    40105	    6000105	 10500	    9000000105

    40106	    6000106	 10600	    9000000106

    40107	    6000107	 10700	    9000000107

    40108	    6000108	 10800	    9000000108

    40109	    6000109	 10900	    9000000109

    40110	    6000110	 11000	    9000000110

    40111	    6000111	 11100	    9000000111

    40112	    6000112	 11200	    9000000112

    40113	    6000113	 11300	    9000000113

    40114	    6000114	 11400	    9000000114

    40115	    6000115	 11500	    9000000115

    40116	    6000116	 11600	    9000000116

    40117	    6000117	 11700	    9000000117

    40118	    6000118	 11800	    9000000118

    40119	    6000119	 11900	    9000000119

    40120	    6000120	 12000	    9000000120

    40121	    6000121	 12100	    9000000121

    40122	    6000122	 12200	    9000000122

    40123	    6000123	 12300	    9000000123

    40124	    6000124	 12400	    9000000124

    40125	    6000125	 12500	    9000000125

    40126	    6000126	 12600	    9000000126

    40127	    6000127	 12700	    9000000127

    40128	    6000128	 12800	    9000000128

    40129	    6000129	 12900	    9000000129

    40130	    6000130	 13000	    9000000130

    40131	    6000131	 13100	    9000000131

    40132	    6000132	 13200	    9000000132

    40133	    6000133	 13300	    9000000133

    40134	    6000134	 13400	    9000000134

    40135	    6000135	 13500	    9000000135

    40136	    6000136	 13600	    9000000136

    40137	    6000137	 13700	    9000000137

    40138	    6000138	 13800	    9000000138

    40139	    6000139	 13900	    9000000139

    40140	    6000140	 14000	    9000000140

    40141	    6000141	 14100	    9000000141

    40142	    6000142	 14200	    9000000142

    40143	    6000143	 14300	    9000000143

    40144	    6000144	 14400	    9000000144

    40145	    6000145	 14500	    9000000145

    40146	    6000146	 14600	    9000000146

    40147	    6000147	 14700	    9000000147

    40148	    6000148	 14800	    9000000148

    40149	    6000149	 14900	    9000000149

    40150	    6000150	 15000	    9000000150

    40151	    6000151	 15100	    9000000151

    40152	    6000152	 15200	    9000000152

    40153	    6000153	 15300	    9000000153

    40154	    6000154	 15400	    9000000154

    40155	    6000155	 15500	    9000000155

    40156	    6000156	 15600	    9000000156

    40157	    6000157	 15700	    9000000157

    40158	    6000158	 15800	    9000000158

    40159	    6000159	 15900	    9000000159

    40160	    6000160	 16000	    9000000160

    40161	    6000161	 16100	    9000000161

    40162	    6000162	 16200	    9000000162

    40163	    6000163	 16300	    9000000163

    40164	    6000164	 16400	    9000000164

    40165	    6000165	 16500	    9000000165

    40166	    6000166	 16600	    9000000166

    40167	    6000167	 16700	    9000000167

    40168	    6000168	 16800	    9000000168

    40169	    6000169	 16900	    9000000169

    40170	    6000170	 17000	    9000000170

    40171	    6000171	 17100	    9000000171

    40172	    6000172	 17200	    9000000172

    40173	    6000173	 17300	    9000000173

    40174	    6000174	 17400	    9000000174

    40175	    6000175	 17500	    9000000175

    40176	    6000176	 17600	    9000000176

    40177	    6000177	 17700	    9000000177

    40178	    6000178	 17800	    9000000178

    40179	    6000179	 17900	    9000000179

    40180	    6000180	 18000	    9000000180

    40181	    6000181	 18100	    9000000181

    40182	    6000182	 18200	    9000000182

    40183	    6000183	 18300	    9000000183

    40184	    6000184	 18400	    9000000184

    40185	    6000185	 18500	    9000000185

    40186	    6000186	 18600	    9000000186

    40187	    6000187	 18700	    9000000187

    40188	    6000188	 18800	    9000000188

    40189	    6000189	 18900	    9000000189

    40190	    6000190	 19000	    9000000190

    40191	    6000191	 19100	    9000000191

    40192	    6000192	 19200	    9000000192

    40193	    6000193	 19300	    9000000193

    40194	    6000194	 19400	    9000000194

    40195	    6000195	 19500	    9000000195

    40196	    6000196	 19600	    9000000196

    40197	    6000197	 19700	    9000000197

    40198	    6000198	 19800	    9000000198

    40199	    6000199	 19900	    9000000199

    40200	    6000200	 20000	    9000000200

    40201	    6000201	 20100	    9000000201

    40202	    6000202	 20200	    9000000202

    40203	    6000203	 20300	    9000000203

    40204	    6000204	 20400	    9000000204

    40205	    6000205	 20500	    9000000205

    40206	    6000206	 20600	    9000000206

    40207	    6000207	 20700	    9000000207

    40208	    6000208	 20800	    9000000208

    40209	    6000209	 20900	    9000000209

    40210	    6000210	 21000	    9000000210

    40211	    6000211	 21100	    9000000211

    40212	    6000212	 21200	    9000000212

    40213	    6000213	 21300	    9000000213

    40214	    6000214	 21400	    9000000214

    40215	    6000215	 21500	    9000000215

    40216	    6000216	 21600	    9000000216

    40217	    6000217	 21700	    9000000217

    40218	    6000218	 21800	    9000000218

    40219	    6000219	 21900	    9000000219

    40220	    6000220	 22000	    9000000220

    40221	    6000221	 22100	    9000000221

    40222	    6000222	 22200	    9000000222

    40223	    6000223	 22300	    9000000223

    40224	    6000224	 22400	    9000000224

    40225	    6000225	 22500	    9000000225

    40226	    6000226	 22600	    9000000226

    40227	    6000227	 22700	    9000000227

    40228	    6000228	 22800	    9000000228

    40229	    6000229	 22900	    9000000229

    40230	    6000230	 23000	    9000000230

    40231	    6000231	 23100	    9000000231

    40232	    6000232	 23200	    9000000232

    40233	    6000233	 23300	    9000000233

    40234	    6000234	 23400	    9000000234

    40235	    6000235	 23500	    9000000235

    40236	    6000236	 23600	    9000000236

    40237	    6000237	 23700	    9000000237

    40238	    6000238	 23800	    9000000238

    40239	    6000239	 23900	    9000000239

    40240	    6000240	 24000	    9000000240

    40241	    6000241	 24100	    9000000241

    40242	    6000242	 24200	    9000000242

    40243	    6000243	 24300	    9000000243

    40244	    6000244	 24400	    9000000244

    40245	    6000245	 24500	    9000000245

    40246	    6000246	 24600	    9000000246

    40247	    6000247	 24700	    9000000247

    40248	    6000248	 24800	    9000000248

    40249	    6000249	 24900	    9000000249

    40250	    6000250	 25000	    9000000250

    40251	    6000251	 25100	    9000000251

    40252	    6000252	 25200	    9000000252

    40253	    6000253	 25300	    9000000253

    40254	    6000254	 25400	    9000000254

    40255	    6000255	 25500	    9000000255

    40256	    6000256	 25600	    9000000256

    40257	    6000257	 25700	    9000000257

    40258	    6000258	 25800	    9000000258

    40259	    6000259	 25900	    9000000259

    40260	    6000260	 26000	    9000000260

    40261	    6000261	 26100	    9000000261

    40262	    6000262	 26200	    9000000262

    40263	    6000263	 26300	    9000000263

    40264	    6000264	 26400	    9000000264

    40265	    6000265	 26500	    9000000265

    40266	    6000266	 26600	    9000000266

    40267	    6000267	 26700	    9000000267

    40268	    6000268	 26800	    9000000268

    40269	    6000269	 26900	    9000000269

    40270	    6000270	 27000	    9000000270

    40271	    6000271	 27100	    9000000271

    40272	    6000272	 27200	    9000000272

    40273	    6000273	 27300	    9000000273

    40274	    6000274	 27400	    9000000274

    40275	    6000275	 27500	    9000000275

    40276	    6000276	 27600	    9000000276

    40277	    6000277	 27700	    9000000277

    40278	    6000278	 27800	    9000000278

    40279	    6000279	 27900	    9000000279

    40280	    6000280	 28000	    9000000280

    40281	    6000281	 28100	    9000000281

    40282	    6000282	 28200	    9000000282

    40283	    6000283	 28300	    9000000283

    40284	    6000284	 28400	    9000000284

    40285	    6000285	 28500	    9000000285

    40286	    6000286	 28600	    9000000286

    40287	    6000287	 28700	    9000000287

    40288	    6000288	 28800	    9000000288

    40289	    6000289	 28900	    9000000289

    40290	    6000290	 29000	    9000000290

    40291	    6000291	 29100	    9000000291

    40292	    6000292	 29200	    9000000292

    40293	    6000293	 29300	    9000000293

    40294	    6000294	 29400	    9000000294

    40295	    6000295	 29500	    9000000295

    40296	    6000296	 29600	    9000000296

    40297	    6000297	 29700	    9000000297

    40298	    6000298	 29800	    9000000298

    40299	    6000299	 29900	    9000000299

    40300	    6000300	 30000	    9000000300

    40301	    6000301	 30100	    9000000301

    40302	    6000302	 30200	    9000000302

    40303	    6000303	 30300	    9000000303

    40304	    6000304	 30400	    9000000304

    40305	    6000305	 30500	    9000000305

    40306	    6000306	 30600	    9000000306

    40307	    6000307	 30700	    9000000307

    40308	    6000308	 30800	    9000000308

    40309	    6000309	 30900	    9000000309

    40310	    6000310	 31000	    9000000310

    40311	    6000311	 31100	    9000000311

    40312	    6000312	 31200	    9000000312

    40313	    6000313	 31300	    9000000313

    40314	    6000314	 31400	    9000000314

    40315	    6000315	 31500	    9000000315

    40316	    6000316	 31600	    9000000316

    40317	    6000317	 31700	    9000000317

    40318	    6000318	 31800	    9000000318

    40319	    6000319	 31900	    9000000319

    40320	    6000320	 32000	    9000000320

    40321	    6000321	 32100	    9000000321

    40322	    6000322	 32200	    9000000322

    40323	    6000323	 32300	    9000000323

    40324	    6000324	 32400	    9000000324

    40325	    6000325	 32500	    9000000325

    40326	    6000326	 32600	    9000000326

    40327	    6000327	 32700	    9000000327

    40328	    6000328	     0	    9000000328

    40329	    6000329	   100	    9000000329

    40330	    6000330	   200	    9000000330

    40331	    6000331	   300	    9000000331

    40332	    6000332	   400	    9000000332

    40333	    6000333	   500	    9000000333

    40334	    6000334	   600	    9000000334

    40335	    6000335	   700	    9000000335

    40336	    6000336	   800	    9000000336

    40337	    6000337	   900	    9000000337

    40338	    6000338	  1000	    9000000338

    40339	    6000339	  1100	    9000000339

    40340	    6000340	  1200	    9000000340

    40341	    6000341	  1300	    9000000341

    40342	    6000342	  1400	    9000000342

    40343	    6000343	  1500	    9000000343

    40344	    6000344	  1600	    9000000344

    40345	    6000345	  1700	    9000000345

    40346	    6000346	  1800	    9000000346

    40347	    6000347	  1900	    9000000347

    40348	    6000348	  2000	    9000000348

    40349	    6000349	  2100	    9000000349

    40350	    6000350	  2200	    9000000350

    40351	    6000351	  2300	    9000000351

    40352	    6000352	  2400	    9000000352

    40353	    6000353	  2500	    9000000353

    40354	    6000354	  2600	    9000000354

    40355	    6000355	  2700	    9000000355

    40356	    6000356	  2800	    9000000356

    40357	    6000357	  2900	    9000000357

    40358	    6000358	  3000	    9000000358

    40359	    6000359	  3100	    9000000359

    40360	    6000360	  3200	    9000000360

    40361	    6000361	  3300	    9000000361

    40362	    6000362	  3400	    9000000362

    40363	    6000363	  3500	    9000000363

    40364	    6000364	  3600	    9000000364

    40365	    6000365	  3700	    9000000365

    40366	    6000366	  3800	    9000000366

    40367	    6000367	  3900	    9000000367

    40368	    6000368	  4000	    9000000368

    40369	    6000369	  4100	    9000000369

    40370	    6000370	  4200	    9000000370

    40371	    6000371	  4300	    9000000371

    40372	    6000372	  4400	    9000000372

    40373	    6000373	  4500	    9000000373

    40374	    6000374	  4600	    9000000374

    40375	    6000375	  4700	    9000000375

    40376	    6000376	  4800	    9000000376

    40377	    6000377	  4900	    9000000377

    40378	    6000378	  5000	    9000000378

    40379	    6000379	  5100	    9000000379

    40380	    6000380	  5200	    9000000380

    40381	    6000381	  5300	    9000000381

    40382	    6000382	  5400	    9000000382

    40383	    6000383	  5500	    9000000383

    40384	    6000384	  5600	    9000000384

    40385	    6000385	  5700	    9000000385

    40386	    6000386	  5800	    9000000386

    40387	    6000387	  5900	    9000000387

    40388	    6000388	  6000	    9000000388

    40389	    6000389	  6100	    9000000389

    40390	    6000390	  6200	    9000000390

    40391	    6000391	  6300	    9000000391

    40392	    6000392	  6400	    9000000392

    40393	    6000393	  6500	    9000000393

    40394	    6000394	  6600	    9000000394

    40395	    6000395	  6700	    9000000395

    40396	    6000396	  6800	    9000000396

    40397	    6000397	  6900	    9000000397

    40398	    6000398	  7000	    9000000398

    40399	    6000399	  7100	    9000000399

    40400	    6000400	  7200	    9000000400

    40401	    6000401	  7300	    9000000401

    40402	    6000402	  7400	    9000000402

    40403	    6000403	  7500	    9000000403

    40404	    6000404	  7600	    9000000404

    40405	    6000405	  7700	    9000000405

    40406	    6000406	  7800	    9000000406

    40407	    6000407	  7900	    9000000407

    40408	    6000408	  8000	    9000000408

    40409	    6000409	  8100	    9000000409

    40410	    6000410	  8200	    9000000410

    40411	    6000411	  8300	    9000000411

    40412	    6000412	  8400	    9000000412

    40413	    6000413	  8500	    9000000413

    40414	    6000414	  8600	    9000000414

    40415	    6000415	  8700	    9000000415

    40416	    6000416	  8800	    9000000416

    40417	    6000417	  8900	    9000000417

    40418	    6000418	  9000	    9000000418

    40419	    6000419	  9100	    9000000419

    40420	    6000420	  9200	    9000000420

    40421	    6000421	  9300	    9000000421

    40422	    6000422	  9400	    9000000422

    40423	    6000423	  9500	    9000000423

    40424	    6000424	  9600	    9000000424

    40425	    6000425	  9700	    9000000425

    40426	    6000426	  9800	    9000000426

    40427	    6000427	  9900	    9000000427

    40428	    6000428	 10000	    9000000428

    40429	    6000429	 10100	    9000000429

    40430	    6000430	 10200	    9000000430

    40431	    6000431	 10300	    9000000431

    40432	    6000432	 10400	    9000000432

    40433	    6000433	 10500	    9000000433

    40434	    6000434	 10600	    9000000434

    40435	    6000435	 10700	    9000000435

    40436	    6000436	 10800	    9000000436

    40437	    6000437	 10900	    9000000437

    40438	    6000438	 11000	    9000000438

    40439	    6000439	 11100	    9000000439

    40440	    6000440	 11200	    9000000440

    40441	    6000441	 11300	    9000000441

    40442	    6000442	 11400	    9000000442

    40443	    6000443	 11500	    9000000443

    40444	    6000444	 11600	    9000000444

    40445	    6000445	 11700	    9000000445

    40446	    6000446	 11800	    9000000446

    40447	    6000447	 11900	    9000000447

    40448	    6000448	 12000	    9000000448

    40449	    6000449	 12100	    9000000449

    40450	    6000450	 12200	    9000000450

    40451	    6000451	 12300	    9000000451

    40452	    6000452	 12400	    9000000452

    40453	    6000453	 12500	    9000000453

    40454	    6000454	 12600	    9000000454

    40455	    6000455	 12700	    9000000455

    40456	    6000456	 12800	    9000000456

    40457	    6000457	 12900	    9000000457

    40458	    6000458	 13000	    9000000458

    40459	    6000459	 13100	    9000000459

    40460	    6000460	 13200	    9000000460

    40461	    6000461	 13300	    9000000461

    40462	    6000462	 13400	    9000000462

    40463	    6000463	 13500	    9000000463

    40464	    6000464	 13600	    9000000464

    40465	    6000465	 13700	    9000000465

    40466	    6000466	 13800	    9000000466

    40467	    6000467	 13900	    9000000467

    40468	    6000468	 14000	    9000000468

    40469	    6000469	 14100	    9000000469

    40470	    6000470	 14200	    9000000470

    40471	    6000471	 14300	    9000000471

    40472	    6000472	 14400	    9000000472

    40473	    6000473	 14500	    9000000473

    40474	    6000474	 14600	    9000000474

    40475	    6000475	 14700	    9000000475

    40476	    6000476	 14800	    9000000476

    40477	    6000477	 14900	    9000000477

    40478	    6000478	 15000	    9000000478

    40479	    6000479	 15100	    9000000479

    40480	    6000480	 15200	    9000000480

    40481	    6000481	 15300	    9000000481

    40482	    6000482	 15400	    9000000482

    40483	    6000483	 15500	    9000000483

    40484	    6000484	 15600	    9000000484

    40485	    6000485	 15700	    9000000485

    40486	    6000486	 15800	    9000000486

    40487	    6000487	 15900	    9000000487

    40488	    6000488	 16000	    9000000488

    40489	    6000489	 16100	    9000000489

    40490	    6000490	 16200	    9000000490

    40491	    6000491	 16300	    9000000491

    40492	    6000492	 16400	    9000000492

    40493	    6000493	 16500	    9000000493

    40494	    6000494	 16600	    9000000494

    40495	    6000495	 16700	    9000000495

    40496	    6000496	 16800	    9000000496

    40497	    6000497	 16900	    9000000497

    40498	    6000498	 17000	    9000000498

    40499	    6000499	 17100	    9000000499

    40500	    6000500	 17200	    9000000500

    40501	    6000501	 17300	    9000000501

    40502	    6000502	 17400	    9000000502

    40503	    6000503	 17500	    9000000503

    40504	    6000504	 17600	    9000000504

    40505	    6000505	 17700	    9000000505

    40506	    6000506	 17800	    9000000506

    40507	    6000507	 17900	    9000000507

    40508	    6000508	 18000	    9000000508

    40509	    6000509	 18100	    9000000509

    40510	    6000510	 18200	    9000000510

    40511	    6000511	 18300	    9000000511

    40512	    6000512	 18400	    9000000512

    40513	    6000513	 18500	    9000000513

    40514	    6000514	 18600	    9000000514

    40515	    6000515	 18700	    9000000515

    40516	    6000516	 18800	    9000000516

    40517	    6000517	 18900	    9000000517

    40518	    6000518	 19000	    9000000518

    40519	    6000519	 19100	    9000000519

    40520	    6000520	 19200	    9000000520

    40521	    6000521	 19300	    9000000521

    40522	    6000522	 19400	    9000000522

    40523	    6000523	 19500	    9000000523

    40524	    6000524	 19600	    9000000524

    40525	    6000525	 19700	    9000000525

    40526	    6000526	 19800	    9000000526

    40527	    6000527	 19900	    9000000527

    40528	    6000528	 20000	    9000000528

    40529	    6000529	 20100	    9000000529

    40530	    6000530	 20200	    9000000530

    40531	    6000531	 20300	    9000000531

    40532	    6000532	 20400	    9000000532

    40533	    6000533	 20500	    9000000533

    40534	    6000534	 20600	    9000000534

    40535	    6000535	 20700	    9000000535

    40536	    6000536	 20800	    9000000536

    40537	    6000537	 20900	    9000000537

    40538	    6000538	 21000	    9000000538

    40539	    6000539	 21100	    9000000539

    40540	    6000540	 21200	    9000000540

    40541	    6000541	 21300	    9000000541

    40542	    6000542	 21400	    9000000542

    40543	    6000543	 21500	    9000000543

    40544	    6000544	 21600	    9000000544

    40545	    6000545	 21700	    9000000545

    40546	    6000546	 21800	    9000000546

    40547	    6000547	 21900	    9000000547

    40548	    6000548	 22000	    9000000548

    40549	    6000549	 22100	    9000000549

    40550	    6000550	 22200	    9000000550

    40551	    6000551	 22300	    9000000551

    40552	    6000552	 22400	    9000000552

    40553	    6000553	 22500	    9000000553

    40554	    6000554	 22600	    9000000554

    40555	    6000555	 22700	    9000000555

    40556	    6000556	 22800	    9000000556

    40557	    6000557	 22900	    9000000557

    40558	    6000558	 23000	    9000000558

    40559	    6000559	 23100	    9000000559

    40560	    6000560	 23200	    9000000560

    40561	    6000561	 23300	    9000000561

    40562	    6000562	 23400	    9000000562

    40563	    6000563	 23500	    9000000563

    40564	    6000564	 23600	    9000000564

    40565	    6000565	 23700	    9000000565

    40566	    6000566	 23800	    9000000566

    40567	    6000567	 23900	    9000000567

    40568	    6000568	 24000	    9000000568

    40569	    6000569	 24100	    9000000569

    40570	    6000570	 24200	    9000000570

    40571	    6000571	 24300	    9000000571

    40572	    6000572	 24400	    9000000572

    40573	    6000573	 24500	    9000000573

    40574	    6000574	 24600	    9000000574

    40575	    6000575	 24700	    9000000575

    40576	    6000576	 24800	    9000000576

    40577	    6000577	 24900	    9000000577

    40578	    6000578	 25000	    9000000578

    40579	    6000579	 25100	    9000000579

    40580	    6000580	 25200	    9000000580

    40581	    6000581	 25300	    9000000581

    40582	    6000582	 25400	    9000000582

    40583	    6000583	 25500	    9000000583

    40584	    6000584	 25600	    9000000584

    40585	    6000585	 25700	    9000000585

    40586	    6000586	 25800	    9000000586

    40587	    6000587	 25900	    9000000587

    40588	    6000588	 26000	    9000000588

    40589	    6000589	 26100	    9000000589

    40590	    6000590	 26200	    9000000590

    40591	    6000591	 26300	    9000000591

    40592	    6000592	 26400	    9000000592

    40593	    6000593	 26500	    9000000593

    40594	    6000594	 26600	    9000000594

    40595	    6000595	 26700	    9000000595

    40596	    6000596	 26800	    9000000596

    40597	    6000597	 26900	    9000000597

    40598	    6000598	 27000	    9000000598

    40599	    6000599	 27100	    9000000599

    40600	    6000600	 27200	    9000000600

    40601	    6000601	 27300	    9000000601

    40602	    6000602	 27400	    9000000602

    40603	    6000603	 27500	    9000000603

    40604	    6000604	 27600	    9000000604

    40605	    6000605	 27700	    9000000605

    40606	    6000606	 27800	    9000000606

    40607	    6000607	 27900	    9000000607

    40608	    6000608	 28000	    9000000608

    40609	    6000609	 28100	    9000000609

    40610	    6000610	 28200	    9000000610

    40611	    6000611	 28300	    9000000611

    40612	    6000612	 28400	    9000000612

    40613	    6000613	 28500	    9000000613

    40614	    6000614	 28600	    9000000614

    40615	    6000615	 28700	    9000000615

    40616	    6000616	 28800	    9000000616

    40617	    6000617	 28900	    9000000617

    40618	    6000618	 29000	    9000000618

    40619	    6000619	 29100	    9000000619

    40620	    6000620	 29200	    9000000620

    40621	    6000621	 29300	    9000000621

    40622	    6000622	 29400	    9000000622

    40623	    6000623	 29500	    9000000623

    40624	    6000624	 29600	    9000000624

    40625	    6000625	 29700	    9000000625

    40626	    6000626	 29800	    9000000626

    40627	    6000627	 29900	    9000000627

    40628	    6000628	 30000	    9000000628

    40629	    6000629	 30100	    9000000629

    40630	    6000630	 30200	    9000000630

    40631	    6000631	 30300	    9000000631

    40632	    6000632	 30400	    9000000632

    40633	    6000633	 30500	    9000000633

    40634	    6000634	 30600	    9000000634

    40635	    6000635	 30700	    9000000635

    40636	    6000636	 30800	    9000000636

    40637	    6000637	 30900	    9000000637

    40638	    6000638	 31000	    9000000638

    40639	    6000639	 31100	    9000000639

    40640	    6000640	 31200	    9000000640

    40641	    6000641	 31300	    9000000641

    40642	    6000642	 31400	    9000000642

    40643	    6000643	 31500	    9000000643

    40644	    6000644	 31600	    9000000644

    40645	    6000645	 31700	    9000000645

    40646	    6000646	 31800	    9000000646

    40647	    6000647	 31900	    9000000647

    40648	    6000648	 32000	    9000000648

    40649	    6000649	 32100	    9000000649

    40650	    6000650	 32200	    9000000650

    40651	    6000651	 32300	    9000000651

    40652	    6000652	 32400	    9000000652

    40653	    6000653	 32500	    9000000653

    40654	    6000654	 32600	    9000000654

    40655	    6000655	 32700	    9000000655

    40656	    6000656	     0	    9000000656

    40657	    6000657	   100	    9000000657

    40658	    6000658	   200	    9000000658

    40659	    6000659	   300	    9000000659

    40660	    6000660	   400	    9000000660

    40661	    6000661	   500	    9000000661

    40662	    6000662	   600	    9000000662

    40663	    6000663	   700	    9000000663

    40664	    6000664	   800	    9000000664

    40665	    6000665	   900	    9000000665

    40666	    6000666	  1000	    9000000666

    40667	    6000667	  1100	    9000000667

    40668	    6000668	  1200	    9000000668

    40669	    6000669	  1300	    9000000669

    40670	    6000670	  1400	    9000000670

    40671	    6000671	  1500	    9000000671

    40672	    6000672	  1600	    9000000672

    40673	    6000673	  1700	    9000000673

    40674	    6000674	  1800	    9000000674

    40675	    6000675	  1900	    9000000675

    40676	    6000676	  2000	    9000000676

    40677	    6000677	  2100	    9000000677

    40678	    6000678	  2200	    9000000678

    40679	    6000679	  2300	    9000000679

    40680	    6000680	  2400	    9000000680

    40681	    6000681	  2500	    9000000681

    40682	    6000682	  2600	    9000000682

    40683	    6000683	  2700	    9000000683

    40684	    6000684	  2800	    9000000684

    40685	    6000685	  2900	    9000000685

    40686	    6000686	  3000	    9000000686

    40687	    6000687	  3100	    9000000687

    40688	    6000688	  3200	    9000000688

    40689	    6000689	  3300	    9000000689

    40690	    6000690	  3400	    9000000690

    40691	    6000691	  3500	    9000000691

    40692	    6000692	  3600	    9000000692

    40693	    6000693	  3700	    9000000693

    40694	    6000694	  3800	    9000000694

    40695	    6000695	  3900	    9000000695

    40696	    6000696	  4000	    9000000696

    40697	    6000697	  4100	    9000000697

    40698	    6000698	  4200	    9000000698

    40699	    6000699	  4300	    9000000699

    40700	    6000700	  4400	    9000000700

