   175 ,      17401 ,   192.40 ,     17422.4716 ,           ,good-bye   ,     1.00 ,            
   176 ,      17501 ,   193.50 ,     17522.5950 ,           ,good-bye   ,     1.00 ,            
   177 ,      17601 ,   194.60 ,     17622.7184 ,           ,good-bye   ,     1.00 ,            
   178 ,      17701 ,   195.70 ,     17722.8418 ,           ,good-bye   ,     1.00 ,            
   179 ,      17801 ,   196.80 ,     17822.9652 ,           ,good-bye   ,     1.00 ,            
   180 ,      17901 ,   197.90 ,     17923.0886 ,           ,good-bye   ,     1.00 ,            
   181 ,      18001 ,   199.00 ,     18023.2120 ,           ,good-bye   ,     1.00 ,            
   182 ,      18101 ,   200.10 ,     18123.3354 ,           ,good-bye   ,     1.00 ,            
   183 ,      18201 ,   201.20 ,     18223.4588 ,           ,good-bye   ,     1.00 ,            
   184 ,      18301 ,   202.30 ,     18323.5822 ,           ,good-bye   ,     1.00 ,            
   185 ,      18401 ,   203.40 ,     18423.7056 ,           ,good-bye   ,     1.00 ,            
   186 ,      18501 ,   204.50 ,     18523.8290 ,           ,good-bye   ,     1.00 ,            
   187 ,      18601 ,   205.60 ,     18623.9524 ,           ,good-bye   ,     1.00 ,            
   188 ,      18701 ,   206.70 ,     18724.0758 ,           ,good-bye   ,     1.00 ,            
   189 ,      18801 ,   207.80 ,     18824.1992 ,           ,good-bye   ,     1.00 ,            
   190 ,      18901 ,   208.90 ,     18924.3226 ,           ,good-bye   ,     1.00 ,            
   191 ,      19001 ,   210.00 ,     19024.4460 ,           ,good-bye   ,     1.00 ,            
   192 ,      19101 ,   211.10 ,     19124.5694 ,           ,good-bye   ,     1.00 ,            
   193 ,      19201 ,   212.20 ,     19224.6928 ,           ,good-bye   ,     1.00 ,            
   194 ,      19301 ,   213.30 ,     19324.8162 ,           ,good-bye   ,     1.00 ,            
   195 ,      19401 ,   214.40 ,     19424.9396 ,           ,good-bye   ,     1.00 ,            
   196 ,      19501 ,   215.50 ,     19525.0630 ,           ,good-bye   ,     1.00 ,            
   197 ,      19601 ,   216.60 ,     19625.1864 ,           ,good-bye   ,     1.00 ,            
   198 ,      19701 ,   217.70 ,     19725.3098 ,           ,good-bye   ,     1.00 ,            
   199 ,      19801 ,   218.80 ,     19825.4332 ,           ,good-bye   ,     1.00 ,            
   200 ,      19901 ,   219.90 ,     19925.5566 ,           ,good-bye   ,     1.00 ,            
   201 ,      20001 ,   221.00 ,     20025.6800 ,           ,good-bye   ,     1.00 ,            
   202 ,      20101 ,   222.10 ,     20125.8034 ,           ,good-bye   ,     1.00 ,            
   203 ,      20201 ,   223.20 ,     20225.9268 ,           ,good-bye   ,     1.00 ,            
   204 ,      20301 ,   224.30 ,     20326.0502 ,           ,good-bye   ,     1.00 ,            
   205 ,      20401 ,   225.40 ,     20426.1736 ,           ,good-bye   ,     1.00 ,            
   206 ,      20501 ,   226.50 ,     20526.2970 ,           ,good-bye   ,     1.00 ,            
   207 ,      20601 ,   227.60 ,     20626.4204 ,           ,good-bye   ,     1.00 ,            
   208 ,      20701 ,   228.70 ,     20726.5438 ,           ,good-bye   ,     1.00 ,            
   209 ,      20801 ,   229.80 ,     20826.6672 ,           ,good-bye   ,     1.00 ,            
   210 ,      20901 ,   230.90 ,     20926.7906 ,           ,good-bye   ,     1.00 ,            
   211 ,      21001 ,   232.00 ,     21026.9140 ,           ,good-bye   ,     1.00 ,            
   212 ,      21101 ,   233.10 ,     21127.0374 ,           ,good-bye   ,     1.00 ,            
   213 ,      21201 ,   234.20 ,     21227.1608 ,           ,good-bye   ,     1.00 ,            
   214 ,      21301 ,   235.30 ,     21327.2842 ,           ,good-bye   ,     1.00 ,            
   215 ,      21401 ,   236.40 ,     21427.4076 ,           ,good-bye   ,     1.00 ,            
   216 ,      21501 ,   237.50 ,     21527.5310 ,           ,good-bye   ,     1.00 ,            
   217 ,      21601 ,   238.60 ,     21627.6544 ,           ,good-bye   ,     1.00 ,            
   218 ,      21701 ,   239.70 ,     21727.7778 ,           ,good-bye   ,     1.00 ,            
   219 ,      21801 ,   240.80 ,     21827.9012 ,           ,good-bye   ,     1.00 ,            
   220 ,      21901 ,   241.90 ,     21928.0246 ,           ,good-bye   ,     1.00 ,            
   221 ,      22001 ,   243.00 ,     22028.1480 ,           ,good-bye   ,     1.00 ,            
   222 ,      22101 ,   244.10 ,     22128.2714 ,           ,good-bye   ,     1.00 ,            
   223 ,      22201 ,   245.20 ,     22228.3948 ,           ,good-bye   ,     1.00 ,            
   224 ,      22301 ,   246.30 ,     22328.5182 ,           ,good-bye   ,     1.00 ,            
   225 ,      22401 ,   247.40 ,     22428.6416 ,           ,good-bye   ,     1.00 ,            
   226 ,      22501 ,   248.50 ,     22528.7650 ,           ,good-bye   ,     1.00 ,            
   227 ,      22601 ,   249.60 ,     22628.8884 ,           ,good-bye   ,     1.00 ,            
   228 ,      22701 ,   250.70 ,     22729.0118 ,           ,good-bye   ,     1.00 ,            
   229 ,      22801 ,   251.80 ,     22829.1352 ,           ,good-bye   ,     1.00 ,            
   230 ,      22901 ,   252.90 ,     22929.2586 ,           ,good-bye   ,     1.00 ,            
   231 ,      23001 ,   254.00 ,     23029.3820 ,           ,good-bye   ,     1.00 ,            
   232 ,      23101 ,   255.10 ,     23129.5054 ,           ,good-bye   ,     1.00 ,            
   233 ,      23201 ,   256.20 ,     23229.6288 ,           ,good-bye   ,     1.00 ,            
   234 ,      23301 ,   257.30 ,     23329.7522 ,           ,good-bye   ,     1.00 ,            
   235 ,      23401 ,   258.40 ,     23429.8756 ,           ,good-bye   ,     1.00 ,            
   236 ,      23501 ,   259.50 ,     23529.9990 ,           ,good-bye   ,     1.00 ,            
   237 ,      23601 ,   260.60 ,     23630.1224 ,           ,good-bye   ,     1.00 ,            
   238 ,      23701 ,   261.70 ,     23730.2458 ,           ,good-bye   ,     1.00 ,            
   239 ,      23801 ,   262.80 ,     23830.3692 ,           ,good-bye   ,     1.00 ,            
   240 ,      23901 ,   263.90 ,     23930.4926 ,           ,good-bye   ,     1.00 ,            
   241 ,      24001 ,   265.00 ,     24030.6160 ,           ,good-bye   ,     1.00 ,            
   242 ,      24101 ,   266.10 ,     24130.7394 ,           ,good-bye   ,     1.00 ,            
   243 ,      24201 ,   267.20 ,     24230.8628 ,           ,good-bye   ,     1.00 ,            
   244 ,      24301 ,   268.30 ,     24330.9862 ,           ,good-bye   ,     1.00 ,            
   245 ,      24401 ,   269.40 ,     24431.1096 ,           ,good-bye   ,     1.00 ,            
   246 ,      24501 ,   270.50 ,     24531.2330 ,           ,good-bye   ,     1.00 ,            
   247 ,      24601 ,   271.60 ,     24631.3564 ,           ,good-bye   ,     1.00 ,            
   248 ,      24701 ,   272.70 ,     24731.4798 ,           ,good-bye   ,     1.00 ,            
   249 ,      24801 ,   273.80 ,     24831.6032 ,           ,good-bye   ,     1.00 ,            
   250 ,      24901 ,   274.90 ,     24931.7266 ,           ,good-bye   ,     1.00 ,            
   251 ,      25001 ,   276.00 ,     25031.8500 ,           ,good-bye   ,     1.00 ,            
   252 ,      25101 ,   277.10 ,     25131.9734 ,           ,good-bye   ,     1.00 ,            
   253 ,      25201 ,   278.20 ,     25232.0968 ,           ,good-bye   ,     1.00 ,            
   254 ,      25301 ,   279.30 ,     25332.2202 ,           ,good-bye   ,     1.00 ,            
   255 ,      25401 ,   280.40 ,     25432.3436 ,           ,good-bye   ,     1.00 ,            
   256 ,      25501 ,   281.50 ,     25532.4670 ,           ,good-bye   ,     1.00 ,            
   257 ,      25601 ,   282.60 ,     25632.5904 ,           ,good-bye   ,     1.00 ,            
   258 ,      25701 ,   283.70 ,     25732.7138 ,           ,good-bye   ,     1.00 ,            
   259 ,      25801 ,   284.80 ,     25832.8372 ,           ,good-bye   ,     1.00 ,            
   260 ,      25901 ,   285.90 ,     25932.9606 ,           ,good-bye   ,     1.00 ,            
   261 ,      26001 ,   287.00 ,     26033.0840 ,           ,good-bye   ,     1.00 ,            
   262 ,      26101 ,   288.10 ,     26133.2074 ,           ,good-bye   ,     1.00 ,            
   263 ,      26201 ,   289.20 ,     26233.3308 ,           ,good-bye   ,     1.00 ,            
   264 ,      26301 ,   290.30 ,     26333.4542 ,           ,good-bye   ,     1.00 ,            
   265 ,      26401 ,   291.40 ,     26433.5776 ,           ,good-bye   ,     1.00 ,            
   266 ,      26501 ,   292.50 ,     26533.7010 ,           ,good-bye   ,     1.00 ,            
   267 ,      26601 ,   293.60 ,     26633.8244 ,           ,good-bye   ,     1.00 ,            
   268 ,      26701 ,   294.70 ,     26733.9478 ,           ,good-bye   ,     1.00 ,            
   269 ,      26801 ,   295.80 ,     26834.0712 ,           ,good-bye   ,     1.00 ,            
   270 ,      26901 ,   296.90 ,     26934.1946 ,           ,good-bye   ,     1.00 ,            
   271 ,      27001 ,   298.00 ,     27034.3180 ,           ,good-bye   ,     1.00 ,            
   272 ,      27101 ,   299.10 ,     27134.4414 ,           ,good-bye   ,     1.00 ,            
   273 ,      27201 ,   300.20 ,     27234.5648 ,           ,good-bye   ,     1.00 ,            
   274 ,      27301 ,   301.30 ,     27334.6882 ,           ,good-bye   ,     1.00 ,            
   275 ,      27401 ,   302.40 ,     27434.8116 ,           ,good-bye   ,     1.00 ,            
   276 ,      27501 ,   303.50 ,     27534.9350 ,           ,good-bye   ,     1.00 ,            
   277 ,      27601 ,   304.60 ,     27635.0584 ,           ,good-bye   ,     1.00 ,            
   278 ,      27701 ,   305.70 ,     27735.1818 ,           ,good-bye   ,     1.00 ,            
   279 ,      27801 ,   306.80 ,     27835.3052 ,           ,good-bye   ,     1.00 ,            
   280 ,      27901 ,   307.90 ,     27935.4286 ,           ,good-bye   ,     1.00 ,            
   281 ,      28001 ,   309.00 ,     28035.5520 ,           ,good-bye   ,     1.00 ,            
   282 ,      28101 ,   310.10 ,     28135.6754 ,           ,good-bye   ,     1.00 ,            
   283 ,      28201 ,   311.20 ,     28235.7988 ,           ,good-bye   ,     1.00 ,            
   284 ,      28301 ,   312.30 ,     28335.9222 ,           ,good-bye   ,     1.00 ,            
   285 ,      28401 ,   313.40 ,     28436.0456 ,           ,good-bye   ,     1.00 ,            
   286 ,      28501 ,   314.50 ,     28536.1690 ,           ,good-bye   ,     1.00 ,            
   287 ,      28601 ,   315.60 ,     28636.2924 ,           ,good-bye   ,     1.00 ,            
   288 ,      28701 ,   316.70 ,     28736.4158 ,           ,good-bye   ,     1.00 ,            
   289 ,      28801 ,   317.80 ,     28836.5392 ,           ,good-bye   ,     1.00 ,            
   290 ,      28901 ,   318.90 ,     28936.6626 ,           ,good-bye   ,     1.00 ,            
   291 ,      29001 ,   320.00 ,     29036.7860 ,           ,good-bye   ,     1.00 ,            
   292 ,      29101 ,   321.10 ,     29136.9094 ,           ,good-bye   ,     1.00 ,            
   293 ,      29201 ,   322.20 ,     29237.0328 ,           ,good-bye   ,     1.00 ,            
   294 ,      29301 ,   323.30 ,     29337.1562 ,           ,good-bye   ,     1.00 ,            
   295 ,      29401 ,   324.40 ,     29437.2796 ,           ,good-bye   ,     1.00 ,            
   296 ,      29501 ,   325.50 ,     29537.4030 ,           ,good-bye   ,     1.00 ,            
   297 ,      29601 ,   326.60 ,     29637.5264 ,           ,good-bye   ,     1.00 ,            
   298 ,      29701 ,   327.70 ,     29737.6498 ,           ,good-bye   ,     1.00 ,            
   299 ,      29801 ,   328.80 ,     29837.7732 ,           ,good-bye   ,     1.00 ,            
   300 ,      29901 ,   329.90 ,     29937.8966 ,           ,good-bye   ,     1.00 ,            
   301 ,      30001 ,   331.00 ,     30038.0200 ,           ,good-bye   ,     1.00 ,            
   302 ,      30101 ,   332.10 ,     30138.1434 ,           ,good-bye   ,     1.00 ,            
   303 ,      30201 ,   333.20 ,     30238.2668 ,           ,good-bye   ,     1.00 ,            
   304 ,      30301 ,   334.30 ,     30338.3902 ,           ,good-bye   ,     1.00 ,            
